simAU
Inner Planet Mass	Outer Planet Mass	Percent Difference	Distance
3.3600000000000017e-06	4.2000000000000004e-06	24.99999999999995	0.35858585858585856	
3.240000000000001e-06	3.7800000000000036e-06	16.666666666666735	0.36262626262626263	
3.2700000000000013e-06	4.319999999999999e-06	32.11009174311919	0.36593057100229714* (1:7)	
3.3000000000000014e-06	3.900000000000003e-06	18.18181818181823	0.3666666666666667	
3.3300000000000016e-06	3.690000000000003e-06	10.810810810810855	0.37070707070707076	
3.3300000000000016e-06	4.170000000000001e-06	25.225225225225188	0.3747474747474747	
3.2700000000000013e-06	3.8100000000000038e-06	16.513761467889974	0.3787878787878788	
3.3000000000000014e-06	3.930000000000003e-06	19.09090909090913	0.38282828282828285	
3.3300000000000016e-06	4.080000000000002e-06	22.52252252252251	0.3868686868686869	
3.2700000000000013e-06	3.9900000000000025e-06	22.01834862385324	0.3909090909090909	
3.2700000000000013e-06	4.170000000000001e-06	27.52293577981649	0.39494949494949494	
3.2700000000000013e-06	3.930000000000003e-06	20.183486238532154	0.398989898989899	
3.3000000000000014e-06	3.8100000000000038e-06	15.454545454545517	0.39999999999999997* (1:8)	
3.240000000000001e-06	3.7500000000000035e-06	15.740740740740808	0.40303030303030307	
3.240000000000001e-06	4.26e-06	31.48148148148143	0.407070707070707	
3.2700000000000013e-06	4.020000000000002e-06	22.93577981651378	0.4111111111111111	
3.2700000000000013e-06	4.080000000000002e-06	24.77064220183486	0.41515151515151516	
3.240000000000001e-06	3.960000000000003e-06	22.222222222222264	0.4191919191919192	
3.3000000000000014e-06	3.930000000000003e-06	19.09090909090913	0.4232323232323232	
3.3300000000000016e-06	3.8100000000000038e-06	14.414414414414473	0.42727272727272725	
3.3000000000000014e-06	3.870000000000004e-06	17.27272727272733	0.4313131313131313	
3.3300000000000016e-06	3.960000000000003e-06	18.918918918918944	0.43267487109222247* (1:9)	
3.3000000000000014e-06	4.050000000000002e-06	22.727272727272734	0.4353535353535354	
3.3000000000000014e-06	3.7500000000000035e-06	13.636363636363694	0.43939393939393945	
3.3000000000000014e-06	3.9900000000000025e-06	20.90909090909093	0.4434343434343434	
3.3300000000000016e-06	4.26e-06	27.927927927927865	0.44747474747474747	
3.2700000000000013e-06	3.960000000000003e-06	21.100917431192695	0.45151515151515154	
3.3000000000000014e-06	3.690000000000003e-06	11.818181818181866	0.4555555555555556	
3.3300000000000016e-06	4.020000000000002e-06	20.720720720720728	0.45959595959595956	
3.210000000000001e-06	4.29e-06	33.644859813084054	0.4636363636363636	
3.420000000000002e-06	3.600000000000003e-06	5.263157894736863	0.46415888336127786* (1:10)	
3.3300000000000016e-06	3.8100000000000038e-06	14.414414414414473	0.4676767676767677	
3.390000000000002e-06	3.960000000000003e-06	16.814159292035416	0.47171717171717176	
3.390000000000002e-06	4.050000000000002e-06	19.46902654867256	0.4757575757575757	
3.3000000000000014e-06	3.870000000000004e-06	17.27272727272733	0.4797979797979798	
3.3000000000000014e-06	3.900000000000003e-06	18.18181818181823	0.48383838383838385	
3.390000000000002e-06	4.170000000000001e-06	23.00884955752208	0.4878787878787879	
3.3000000000000014e-06	4.080000000000002e-06	23.63636363636363	0.491919191919192	
3.2700000000000013e-06	4.020000000000002e-06	22.93577981651378	0.49460874432487006* (1:11)	
3.3600000000000017e-06	4.23e-06	25.892857142857086	0.49595959595959593	
3.3600000000000017e-06	4.2000000000000004e-06	24.99999999999995	0.5	
